A,B,c,D,E,outcome
81.70380638581604,-9.220511772635026,6.704095524782177,-4.899818666499722,-4.363284519152365,0
24.595825359801704,111.30099852549523,-39.99670035242438,29.913113416949763,-5.859495126278997,1
-36.778972130679065,-67.8046200799159,-0.3143073505839558,3.617560060690706,3.2074886434103993,1
-57.53399346921878,31.820339600972762,-2.960631455011652,-8.805927705808667,0.30722431521163934,0
-40.363538574596554,25.023223087581343,2.0596419877411574,-1.6695216182705819,0.38750326529540197,1
34.516360462097055,48.44762485168326,10.994092549182941,0.8585104861270839,-11.890205604432792,1
-60.00606394978608,69.41167327766912,6.582854381155388,-24.298369536284923,-2.4866862677988424,0
-85.87589759239286,34.91534925535498,-5.436137694085117,-15.5957930014023,2.5126365853515,1
10.84094825145877,-44.63388219974758,-3.7583949549109272,0.5296809068247905,-0.5687288807931462,0
-48.28680925172205,22.440929762925684,-6.059234392708713,-4.914673031668022,-0.04671872053753149,1
-50.899459252894246,44.67405108695951,-0.6472940147056867,-9.838882656329316,-2.8524076415005473,0
-61.689222136351184,33.167595647135606,-4.755554040802092,4.3511653380935265,0.8336271461859323,1
-48.46604101481343,-7.0505681496138495,-1.1290672907898,-7.941768693397578,0.5479935469055917,1
-1.6726558401960454,4.162332583559813,-4.718031732560951,-3.7494106410615617,2.5135007249877757,0
1.6825840247242585,-28.56686746901005,4.8678384984559315,-1.229985109337315,-2.165463891571114,0
8.464149442283647,-43.24834649836901,13.798412230387473,3.8020505408152503,0.5172148668941107,0
25.423635417656143,-6.2626873493371775,5.388637778097189,10.15275753542786,-7.630541453460689,1
-70.8518484193252,78.09224236005755,-1.7062869512143275,9.157486593229258,1.5075060216366418,1
-19.23835891244572,-57.76690400206458,-0.6898129396574031,0.19364470131052172,1.4096147270534454,0
-68.53432177613463,13.16754372346925,-2.3428056408067226,-10.458930290831084,0.9326677593481278,1
151.23475531288614,112.97595069310715,-25.77892527416022,8.649841639999147,5.243442601619665,1
-37.32427793511034,-43.64655366289642,-0.9969167271750452,14.863676482401715,0.8342815227220556,1
-56.42445891419458,11.18431236493995,-0.9196043512150444,-6.506886865154557,2.038367751433554,0
44.50617488115699,-23.10802720883249,7.880216934270853,5.751884412713049,-1.0904490547387107,1
-38.072831062556126,-26.676827526673677,1.235744439374571,1.2669965719521095,-0.9068710605892484,1
-17.91916834722879,-76.15294225587245,3.542797986635337,4.6165505497760995,2.808701174307408,1
-15.447995807561602,-63.79469209637311,-6.416770819604369,1.9198231194675626,2.971231532127549,1
7.522257361330425,-4.747351402655743,10.298586886608685,4.89469617687997,0.06396463467036617,0
-70.71103105068367,49.924123399849215,-12.852650865394903,5.288256847369627,-0.40223654172337725,1
-48.15271414881386,41.737219335891346,2.373077719431931,-6.926946042304337,3.009029991459037,1
45.053421959538326,-35.93553224356432,20.3357832615299,-3.3941163359052724,-2.9810339422503622,0
56.36740196469662,28.754758390236024,-1.1060351759673983,12.517341186935084,3.6535018476709498,1
39.54418075897086,2.4682605420631623,20.89732334142594,-1.8898407224680835,0.9999370391502815,0
-33.85686189987238,41.15498017849042,6.92071666240775,-13.443127590493617,-5.386702360621497,1
44.7649909508314,-5.300591896231087,29.54140742879641,-3.4985977254921217,-6.382800285161892,0
-46.82156412111509,10.640253769625806,-0.7525686145245266,-10.681763715816338,0.9647955358013388,0
64.9774404844265,-32.832321681418925,-4.116906803667468,0.8187172486839266,-4.559506602036181,1
-36.71445570455552,-9.586985960628487,-1.7556224096319017,0.9294879954655266,-1.7641874212385351,1
-56.92184791119064,-19.499569344153215,-4.460268891716787,-2.8077629803273347,2.754568218339285,1
72.18987585892977,-10.698947318433985,-8.237875208496122,2.2836807707014932,-4.90866821021282,1
32.93756337027487,-39.40185524803407,7.546463189386294,-1.8660553035512462,-5.314619788591599,0
102.13109676415098,-8.400700845333425,-8.539031216451578,0.3509894130223011,-2.3058083859744736,1
-54.5428830588708,-12.165217341810061,-2.2104695787500406,-6.786847824187896,1.7426827265096143,0
21.755508013129056,5.6950901691671465,10.041384950560994,21.118670246901193,13.23818213376031,1
8.943714351886126,-83.9301201567267,1.9230471035477232,2.211483742507445,-0.08492436155348927,0
-4.437503783371371,-50.99720187072034,-7.132009779736076,5.6205746600901305,1.0898403750761974,1
-59.32564067424538,-7.997753201163548,-3.4577693875577595,0.2131558996896313,0.93958605546042,1
-9.849569567324169,-7.9910488981381045,7.569823333782372,1.3107657681940146,1.4728555954483735,0
-43.76983756057092,-49.18565350572368,-1.1208949863729902,-1.2307866364068865,2.775417728964204,0
-6.5149691496039255,45.07750439389595,10.340102383267066,-13.851546951990114,-1.1758331237563975,0
83.38870036238202,39.63435569542368,1.8956895011186854,16.275405472828638,3.668458786229559,1
-67.65001187570482,18.700980278632553,-1.9257035226943922,-3.0255299972037135,1.5482107647924936,1
8.216980792173922,-73.9556022000926,9.684836520860793,1.6513488869552477,0.5237803058163139,0
-62.42342530534574,-17.771417509258985,-3.623677327145676,-8.399466559845438,3.6447738342493063,0
-21.138297188196457,6.575715320973208,5.865929274525106,-2.3026593519501657,-5.323373321329068,0
96.29309189190802,-18.40909929592334,-29.959861051975636,-2.663935481624407,1.3579111625831204,1
-47.03770595891204,71.00146869294782,0.19735911340173964,-2.1162341396041575,-1.1282226374465774,0
44.54321681173773,-38.72221971793013,-11.996050347916093,-1.3786203269386812,1.7573119066015064,1
29.742923467317514,-51.69077714996548,-4.303016915261771,1.9714469295579644,-0.574220166716114,1
-65.03133196758431,-8.302338851748805,-1.898909707689188,3.9779315841392178,2.627334910748446,1
-25.994727136920407,-10.390668038265835,1.6758191239702915,-5.212342865590244,0.16409912763690893,0
-15.381832501393347,-41.2214159899588,-9.818295269540258,5.639498109437302,1.8434141725798563,1
-35.68623435882815,-73.25242100503483,0.383645743537613,3.8982382915898386,3.3073547872372786,0
-64.92913901444237,2.5920163207896243,-5.0110388858029635,-4.965348369678911,2.032494274880624,0
-82.2401777018692,75.38016900664057,-1.0877148041447375,-6.869505551737762,1.05939626392318,1
-60.76790187660155,37.18275391467903,-2.054267596881551,0.4878503926708812,-0.6020779723956561,1
47.024582246741325,165.20829136982184,-43.494001377609216,32.69596789138967,-7.317780174174609,1
-60.37212743037478,-4.095924194818111,-3.3099866566160543,-8.68819616697032,2.0214172493449603,1
7.930413361757102,-49.97328459689413,4.721461879334994,1.4909393043627734,-3.1669356478550217,0
-46.78629422200521,37.48475055891945,0.10455463069704235,-6.210032334641529,1.2310755721269075,1
-78.30720540607777,27.457776562548332,-3.753892334876637,-10.187874566772814,1.703107714287364,1
-49.37131476276991,-50.19572552456789,-0.9170420549401581,1.2109618193175813,3.2642740783797644,1
25.18026670157429,-43.16348791614505,2.5053059151169843,-3.2452188240863333,-4.02855574938543,1
-46.60190524286711,-24.966066300065272,-1.3497798970945196,-1.3815561697033805,0.8945773558981175,0
-76.13113912838287,32.61173381304056,-1.330499344085266,-19.19526824476967,1.1518965641833356,1
37.84658314111361,-34.40204131925392,-7.586971462996496,0.9062172100922193,-2.329589598174296,0
11.43234563263773,-47.25777087684167,-9.679573683735548,-0.4911453207061062,1.2126195212298412,0
-62.850749237181866,25.627349761387077,-5.236628499361341,-11.175916444316364,0.6814296861971674,1
-18.66980066815583,-82.65130848435231,2.6228675954724694,3.707838030494408,1.4783940691573494,1
96.36020013389852,-10.067689240774886,21.157042816581413,-4.873132855853417,-1.1290267977793953,0
-30.411851908994464,-11.168933501020204,-0.751191182870662,1.2349090445064803,-1.80492216234336,0
19.593738748299234,33.456691510385006,19.596801046962916,-4.764625852736103,3.3059577143424934,0
-68.39497287704214,62.24437629326444,2.780239993771028,32.43254305196067,1.7131907271029962,1
13.853825520405755,-39.60960826271526,-11.569880458531163,0.19175678936671883,0.3223457303190588,0
-55.77831950563435,34.864879898561576,-2.717107747547664,-4.487540940895822,-1.972372922888564,1
-45.33813876921476,-36.09412211844362,-1.50005590578245,4.229264244798449,1.0161713831687258,1
111.06361802535895,28.805263905714455,-35.51231007353541,4.876865226612027,-1.9478947497720285,1
-51.94097626646529,-39.375546853111885,-1.6424913010479592,3.6775168473640103,2.218012135216937,1
-23.683201816916263,-63.14049537461895,1.0610654657686596,0.7131618894385049,1.622162646752218,0
-84.06864612377737,71.6001345896569,-10.634381233459612,-2.966639141265796,-0.19337998539613366,0
-18.976743272313612,-65.02382326415947,0.2494106693501619,8.146119086672343,1.188648942168245,0
-23.07690591889914,-47.93878805653173,-3.360252829113001,0.9057856737466633,2.1279365170687736,1
-57.245532388319255,9.207692101686519,-7.544918947699138,-1.1899708568054639,2.0262915712900127,1
108.13108921070214,-3.3942265837305614,18.04112551201908,1.7710222177906956,27.370358046545533,1
-43.90440911400173,-2.0401205697344453,-5.124630939621975,0.7202025624879387,0.1785826099150747,1
-57.42649923747819,-13.67451898839928,-3.7877816637932953,-3.5143364366254826,2.379347919667804,0
-46.20063677645182,59.350335881547366,5.806232838359247,-16.86245730746555,5.558939754471765,1
-41.74345339102893,-39.75694539309576,-2.7641147828777974,2.028887456977919,1.88418699643708,0
-28.26796144062902,14.02286455283192,2.454644198313012,-8.296791000552645,-3.0419612123231565,0
88.33578943006596,-6.549372749693044,-23.796831555396288,1.5324462870960818,0.929077470266621,1
-4.097298174310246,-42.98495319265029,9.51880348432092,4.004598406393949,1.4930285232577027,0
-80.0873085261359,60.545427987711165,-6.152141348702844,-3.3923186296262204,-0.9588151165739345,1
-28.498209156233692,-60.324665613393584,1.0615812324684066,3.7383099734027487,0.767669140921609,0
18.56469087095187,0.84302732490643,-5.090631122112703,4.832670154248572,-1.7837706153495867,1
-56.519065383881326,44.19846895970921,0.8083325275862485,-10.005786463058449,2.103415794861539,0
60.37684445794411,-51.019621830634605,-22.893588445032282,-1.9535009655059425,1.3548258203971137,0
-17.692541531667747,-71.42025081824482,-1.568354629966522,2.729432104982879,2.887923063652951,1
15.886500289025237,-50.07855202617722,-2.742699855495192,1.4627693060481393,-1.1084787638320979,0
-45.00426432757051,-0.09457335834216558,0.8848727110387391,2.4848699797230798,-1.7352169137086966,1
-43.81118506491003,-12.560766498864504,-3.395210219631106,-2.285488568640669,1.0813860119002274,0
4.335021181369099,-53.025407054701596,12.190729629994033,0.9052254227318465,-2.8876207620007155,1
-5.237702692408539,-62.04580572536694,3.222095400097209,2.3738181704128247,-1.8383313315482501,0
24.62580321089768,-36.19108494980467,9.108935282958898,-0.8628477923446313,1.9029277313556314,1
-73.54594723675098,54.13234494357201,-5.812434040106292,-14.729401058697793,1.5582696744806075,1
39.624342982150424,-50.42923253116625,21.025872902379547,-0.9813003119251781,-10.102141047596747,0
-59.80109134894292,31.074808055578824,-1.3859927980136373,0.9268427102329082,-1.5838350226194409,1
-74.15065913210917,15.552757124337745,-5.091238221989477,-3.012229800863309,0.8494092629776344,1
-28.072033966404543,-34.33805499911573,0.6682762016038001,15.646633214887663,-1.6423397953794079,1
-16.052731073044157,-70.53436180037505,-2.0896527039219284,2.5920377868792097,2.576617372060282,0
166.3545912573052,154.73290038594632,-47.541990827355214,6.230189120316443,0.004705998032680226,1
-37.29096530315128,13.712749897926072,0.06039645333245205,-4.788793087726368,-0.4573799435515981,0
-80.17292795796796,31.651936395305004,-5.527244684425707,-7.088335961787545,1.1879539092052398,1
133.3614098696666,32.45257097985388,-28.00596958843652,-2.103588268959156,-1.5481971832956742,1
-81.8697286045584,23.60783465321879,-4.123787585437185,-7.246574885443996,2.7878267317347505,1
-38.81164178955802,8.02093068553045,2.9498532291760697,-7.114802839136131,-2.083428362002367,0
-51.95972560465502,78.20922505825298,2.7061557031507557,11.322661138052586,3.5661602738154445,1
-7.23807842214973,22.41957582930475,3.808602534239389,20.402111220335236,-7.283944893176607,1
-105.44926360942004,86.76766087154685,-9.706053500416598,-7.675705083224807,-0.28158322992360546,1
102.25687655241275,42.83266593844843,-4.062627728053313,9.534194065084337,-8.176297631930806,1
-50.01803731204909,-9.663772274552473,-0.9697128948698719,-1.6269576262564192,0.3152751927165245,0
-45.682778464839274,-17.952706275476157,-5.633341583837355,-4.000720825245617,2.335739143955267,0
-53.61725338183378,62.44350824030846,-10.271820107201812,-3.658136375618504,-1.5348175533010762,0
48.088568953639715,-53.47893983965645,10.837797096625295,-1.2730650443311862,-4.360268337947295,0
-61.21193073337539,41.47359132947175,-3.61342360506157,3.7434536120706974,0.4475096220070453,1
-36.24299461851323,-2.5477109535274245,-1.1818525260378707,0.07334419007638318,-0.9111692069314451,1
156.63721070433814,16.139919590229624,-37.88091374577088,-7.281979817084916,0.8248747642501777,0
-37.266253527467676,-56.17147765599804,0.24863311061058854,3.0109280698055874,1.7353014055512601,1
2.241250272620762,-51.23020504926199,8.70514419260564,3.2043528915965567,-2.719161329645064,0
-12.658232448321828,-0.951053009367451,3.2164887504883315,-7.8750791804211575,-3.1968151802685174,0
60.42907204607757,63.05041760001111,42.83363781908183,-8.944693837477518,8.46949314191629,1
30.198132182795646,44.85569017066632,-4.120887623192187,0.24478881201293565,-4.44718473241993,1
30.33451106792754,-35.00503844879955,-5.267704707690975,0.3492957414451185,-1.6482693021819628,1
-76.41872733561947,55.69291352501902,-4.464109177696617,4.747713239117667,-2.9241368022084298,1
6.956791475640496,-61.732639700152674,-6.306256208743792,1.597302313884376,1.0449978606911856,0
-33.87726228078066,-70.36552388252058,-0.8212946369583964,1.860197612350045,3.5316670687621903,0
-68.54854949597038,52.51164004834979,-7.7082134424728395,4.501479825266238,-1.2933773805104485,1
-52.68585389567067,-1.8205947059823384,-0.6938154917296959,-2.1061983487835305,0.47374238263337143,0
47.01911268109466,-53.77182739205042,-14.344647741628071,0.24210099618278255,0.9019094082993045,0
-66.74776083702588,12.177147460944473,-2.996701391623826,-1.1865220474854559,0.5791932420931173,1
150.97650878834403,31.533140239249185,-29.238147147157118,-8.048656603576639,0.5543892219806744,1
88.77951859991384,14.36997729200617,19.66458353253611,-1.9645127494400227,-9.985160293873044,1
-30.130825618109853,-66.5260106206252,2.8080995020880497,0.055465625676721524,1.4591167447408195,0
53.71491330074711,-17.180261238612044,10.52282857559506,-3.88760003020151,-6.881618256753884,0
-91.86483903343824,47.51034704619888,-6.355366191033278,1.180731781508535,1.493984283758589,1
209.95200881150166,46.4107450830407,-62.931456205444206,-9.356159501370078,0.6202381367034987,0
-42.70443721999442,51.57807519042087,7.478553658459632,-2.068919881563465,0.2560026015615562,0
-52.33998246925824,-16.927257794091403,-1.2059486756655675,-4.307095819018891,2.1037074379514986,0
-91.61488732120782,73.44795001457578,-11.625457128333997,-15.273293142702654,2.345283312286602,0
11.254964004737325,-20.51242371214946,10.89704354881606,-0.3123379327267903,2.6480234548574284,0
34.87114381570801,-69.147240490564,6.6165319766161454,0.3923905830995617,-3.889320527698791,0
195.60302345320713,107.86185566624171,87.07012425345502,-7.831569111636668,-9.714184729137186,1
-72.85005638201307,84.04158004389535,-3.082959852067985,-7.4545379020451845,-0.07767200317669293,1
25.284376144271945,23.98743738105341,14.637149128816228,3.540474960302972,2.6590795516249397,0
-16.03907042673929,-62.860321047116216,3.7266970707233478,3.7444859677995073,3.5064013500143134,1
-62.14649021422605,26.72604183432923,-1.8060796623344164,-9.435767484607345,2.0043844579899086,1
-30.16487801579446,-55.22940495532281,2.5461623541028606,1.1049911750824948,0.19701272252283986,0
-96.39345086012,62.86918354284965,-8.617524224797604,-15.410919918997767,2.434040708939786,1
-21.29323729069096,-74.72731714863585,-1.311970438291008,5.289295815945052,2.544107699139985,0
23.814510025051547,-39.164392780236135,7.956974365849981,-0.992481210792588,-7.825026520463041,0
61.33364021402793,82.30639417495098,-33.88913655530545,18.218548074308917,-2.208310053777856,1
-52.627490329243166,-2.3963010228476427,-3.9551044006170506,-7.022963434683801,0.9202851584263595,0
-74.6426716216464,78.50188273476108,3.2753731618978486,-0.16540566107721044,6.98529845030271,1
42.66224605447508,-65.01750282546149,2.69788096860965,-0.08911370072966648,-4.146762226844336,0
6.931101554755197,-4.056062952157793,-12.332190482339094,13.85349558434803,-2.9445177691140416,1
9.105355734450896,-60.655514713886035,13.475655481122578,1.9299105408424342,-2.4741674225331503,1
-11.347911243369818,-62.46825904279938,4.065576039051453,1.0584344358002726,-1.9219681205954071,1
75.92790442563523,-19.677554853622745,10.008386020470521,-0.5563656267075829,-7.251510137313539,0
-41.67209791466963,9.175935307257225,-0.5508048182863028,-3.900746877827546,2.0786973120193726,0
49.774379946327834,-30.198353585929855,28.11045182413115,4.950729062022236,4.850317410276636,0
-54.04595968106343,29.608604231043124,-2.0828974386697015,23.89576708840095,-5.756654475988943,1
-0.6827581569874023,-68.97594477032048,-1.9504719194957172,4.640775758522324,0.6334264672627788,0
26.54766589347206,-60.24946274265335,-6.194257368149771,2.8730517574262318,-0.9462964104146824,1
70.82820433426188,-1.9817454746084258,-4.834985582974578,-2.355975858646096,1.6298133420986216,0
-15.66549030895782,-75.66630756758144,1.1034512342399885,3.521664549149559,1.4283415161992705,0
-19.205639391747102,-71.25631672899148,-0.8132261307306687,5.846754797870389,4.623587069899369,1
-49.95013959023013,21.56016378347843,2.2156164744709805,0.3464209889316381,0.8370566268144446,0
-49.98603087957363,-38.07558962431806,-1.4988943002797368,0.4125480663096019,2.2390596579336353,0
-67.26837983229927,-1.3758687354092107,-4.716498422401662,0.5652022731114417,1.3830373850449702,1
-31.05518737218316,22.55761923266983,10.768028252184989,-15.695956665543362,-4.397678875322388,0
-35.099842304160994,-49.15427002542631,1.5247045243935573,2.037085260256573,0.2647331966386969,1
47.97117909422006,-43.065411220446315,-22.15066732735012,-1.4155113683351388,1.5448677582725125,0
-65.2349877184286,-9.5242039783255,-4.199121129478267,-0.2200712031879678,1.9372372655505046,1
160.25619148617895,32.95955968937784,31.17561524415675,-2.757012502528149,-1.2178542678908038,1
-76.34202886774595,20.60334386083351,-6.413462589495153,-11.288384930776683,2.9134356299892334,1
11.893174362155545,-65.66215954492495,-4.230975343846015,0.920695089556986,1.1495552582231452,0
35.252106462693206,-64.54136818559031,-13.390210457710939,-0.35842073095573546,1.6463880422301773,0
129.01160159597222,18.61620120782739,19.106615280772075,-4.978585074985228,-7.654823409717272,0
8.96606532426332,-67.83809493205554,7.99283156593523,1.137969573639877,0.5809093175537654,0
-42.64291849763719,-1.5472529720465216,-4.574205224811765,-4.632387627213104,0.9390980284433135,1
-39.89876164938452,-54.14226376689964,-0.48886188239660244,-0.45278946159192074,3.160275079626356,0
-29.66543826986577,-77.58293453787752,0.3675473180449141,3.773983790839845,3.1438018241310988,1
35.58438362045844,-47.88376624320203,-8.820991900088844,-1.3166994214473524,-1.631574759893123,0
-79.54941887802084,38.86232304366988,-11.010115081780187,-20.19988858554061,4.3364245409224935,0
-30.22290954641539,-60.2936640975236,0.13902522239154996,1.1640301729142126,2.009172521229515,0
-45.88648616697423,-43.97559375923762,-1.1158960403223583,-1.6647240794131697,2.694489590084269,0
66.06335043005826,-52.911422279060524,-15.36175536520258,-1.325846851353321,-0.10959087879767167,0
-76.29360672919528,35.1120044725532,-5.580601669472517,-13.023402585919747,3.3194669306123257,1
-25.160507389973414,-60.44599623467647,-1.958134788554404,2.6378728026976983,1.9119686953654322,1
-116.47416522058072,114.19368088798055,-9.000907687537572,-31.083509738502535,3.7041705072059665,1
46.51386614895576,-30.88631512061289,22.800350442095286,-0.7435279415628813,3.41315541562214,0
-16.469502212648518,26.236734380493612,13.703104074900681,-9.686522224380557,6.515297234877053,0
-21.852463341244594,-36.14861541231633,-1.1001768679823343,3.3180933827462873,0.6051149037935976,0
-46.789900698060315,86.5533404169167,2.4126439507774773,-0.11798203679212693,-4.493802925121934,1
-46.208048308850856,-4.557833780398709,0.4120537585941048,-0.9345444862861321,-2.043786399546224,1
66.12833017689466,19.863688206508662,-26.97979504243568,8.188954074959916,3.023425871171944,1
15.660251349307568,-71.82114922080258,-6.038978930638578,2.9457157947238217,1.7237913208401097,1
70.78883486270658,-11.717116959183763,20.924710363792375,-1.8447244218613306,-11.84603138638233,1
-104.74692450320916,101.56237811377527,-6.615434599317992,36.16738322629977,-5.414666855393171,1
-54.350791993785535,19.50371960098706,2.0513199901621624,-10.30057049731438,0.27028949668142854,0
118.2126137666121,-8.830945070714122,-30.66132836331062,-3.036112957139851,-0.056766437390190244,1
-64.3534156983023,63.909087903306826,-0.8484423357826042,-8.919566715244294,0.6584301400138871,1
0.6630617273318224,-65.12930191810317,1.4783667247570025,2.4903073633015316,-1.1824610564552034,0
45.21703493325604,-38.45828553852279,-10.276579455940622,-1.4039471912313657,-0.3809138722762092,0
-31.715436093308856,19.294834826290135,6.753916599219124,0.040609264663857836,-5.201634764345879,0
20.683316697422534,97.60694020378003,-10.333798624790425,19.40649692393968,-5.866587593783231,1
-3.2115104452609007,95.132870928171,3.196331538092519,19.617649619186366,-5.695591556930976,1
-60.79546161588527,58.31146470746192,-5.988457865135442,6.904742692806814,-2.099431943202878,1
-50.33288511009038,16.00335332996365,1.0640775827108908,0.64561887537108,-3.2933571020935863,1
56.56472216407985,109.61283905801788,1.283943273374833,24.647356225556152,-0.21233312332759885,1
62.446503621120705,-45.24360868882465,-9.071991900426413,-0.455247040340303,0.38124246056388605,0
-48.489636067762426,-19.723324131710886,-0.4562988753760327,-2.72606182840425,1.2779124990723207,0
97.91128754904025,-8.636360293450766,-23.115117301096795,-5.167367959419518,-0.006846008190934108,1
-28.575447605478164,31.117201313674258,1.680101982769652,1.8294047959045978,3.1336405515017622,0
73.87505254013158,-24.762723384190533,-18.20357138622635,-4.33263668522678,3.240902288660563,0
-69.98789260829886,55.61540723795356,0.15959265168193415,-5.984976299315177,-2.967919067132538,0
-34.03988934892288,8.716002875357555,-0.8802548179237241,-1.8195962505088672,1.0637279728135496,1
20.941644113839217,-41.05501097889121,11.061812992051637,-0.27651315377102087,-2.706618709059053,0
32.52800473660451,-33.27843031402574,-0.9035083223574363,1.5019724757343864,2.9777668525853747,1
35.7347269756394,16.77048103594743,23.9598816777698,16.380545603301886,-0.6392716455632104,1
